ID,logFC,Pvalue
CD59,1.482929985,0.848927825
CD82,0.748861688,0.000116127
TAF9,-0.173833371,0.534391247
MECOM,-0.359333843,0.000831725
SCAMP1,0.79071169,0.001420777
PREP,-0.605795687,0.024664404
SEH1L,0.466937689,0.029874076
WDR47,-0.232769138,0.061468125
WDFY1,-0.051672667,0.320085332
SLC25A24,0.398761282,0.053548337
MAP3K4,-0.330310483,0.001090532
AKR1B1,0.352637965,0.962700898
CPNE3,-0.659700424,0.003667957
CTTN,1.11871364,0.723566598
MTIF2,-0.273509092,0.463651012
DDHD2,-0.031393413,0.976530106
EPS15,0.881712148,0.365603146
ORC1,0.967554394,0.491192156
MGST2,1.218330437,0.714264905
CHERP,-0.542240108,0.073529369
ATG16L1,-0.495334316,0.191444606
USP40,-0.952762213,0.001719576
POMGNT1,-1.615639357,0.031701163
DNAJA1,1.419285289,0.095766855
B4GALT1,0.924136376,0.294891847
CHMP5,0.781609539,0.572855555
NFX1,0.19869971,0.195975501
DIMT1,-0.517756576,0.007145919
IPO11,-0.411178741,0.008828734
EPDR1,-0.197453583,0.342143492
SEPHS1,-0.184434553,0.000522214
MRPL28,0.69825943,0.031762154
RBM22,-0.75888035,0.043153171
TMED2,1.542502044,0.580544053
ZFAND6,-0.615329899,0.59749431
ZW10,0.117048978,0.70670222
ALG9,-0.239054012,0.179692177
ACOX3,0.137716642,0.355599248
MTMR2,-0.061407232,0.555003668
TRIP6,-1.161050266,0.019969059
FTL,0.835639403,0.003384393
SRRT,0.201042916,0.000379278
BAX,0.294328692,0.92468241
PIGS,0.177259536,0.331278668
ATXN7L3,0.463344561,0.336311322
PSMC5,0.314450738,0.044800107
UIMC1,-0.610875309,0.000581408
LPCAT2,-0.769071685,0.039888325
OGFOD1,-0.13637995,0.020015332
NOP14,0.917178177,0.0069709
ADD1,0.200682467,0.590268163
L2HGDH,-0.313700386,0.530456656
C14orf166,-0.118046971,0.001697396
SF3B2,0.979506614,0.113079675
GNAS,0.132567365,0.019948605
GNAS,0.132567365,0.019948605
DNM1L,0.021537254,0.011024725
ERGIC2,-0.254779884,0.369669103
AURKA,-0.07408724,0.002863875
AAMDC,0.657257583,0.027000945
ALG6,0.463919444,0.298989846
CNOT3,0.478618106,0.93598766
DDX18,-0.092363652,0.372726
KHSRP,1.334579438,0.361216466
GNA11,-1.210413557,0.371086782
ASAP3,-0.072471941,0.788553952
TPX2,-0.470192547,0.005702139
PDRG1,0.406184327,0.116680381
DOCK9,0.921447554,0.135400973
COQ9,0.853114297,0.315776192
CRLS1,0.347483952,0.3101148
ATRN,0.082516226,0.394952152
FKBP1A,0.643688527,0.987894745
NSFL1C,1.002165269,0.403455415
MAVS,-0.009672455,0.766638268
XRN2,0.792183759,0.004478196
DYNLL1,-0.076168241,0.070288796
SNX5,-0.383863455,0.360356847
RPL6,0.938119176,0.449989425
ESF1,0.005136551,0.363754743
RBBP9,-0.237908936,0.003794271
ANAPC5,0.268072353,0.430082921
TMEM230,0.771481587,0.970161643
KDM2B,-0.478346089,0.077891942
GCN1L1,-1.935626982,2.60E-10
RPLP0,0.454979176,0.815079432
PXN,0.6435965,0.298561301
TRMT6,-0.56523643,0.001793939
PEBP1,-0.156642469,5.03E-05
ERP29,0.179062109,0.004615405
FUS,0.923215258,0.269158988
GANAB,2.201609008,0.000315475
GMIP,-0.353752352,0.063416458
BIRC5,-0.276680486,0.016302645
MLF2,-0.211198094,0.144304663
DDX24,-0.013908277,0.696997189
ZBTB25,0.122824948,0.742988209
NECAP1,-0.028986058,0.533658988
DHX32,-0.492497225,0.29331371
RCOR1,-0.316542816,0.084865011
LTBP4,0.006258072,0.907941729
BLVRB,0.612014509,0.377279661
SLC9A1,-0.01211459,0.913567027
SPTLC1,0.656508838,0.118124249
PAPOLA,-0.532109355,0.000979755
CCNK,-0.085900862,0.001801863
PCBP4,-0.456966595,0.971256013
MRPS33,-0.268850933,0.471294643
NDUFB2,-0.336656708,0.143128328
NUDC,-0.167149636,0.747326688
MAEA,-0.042088984,0.113848968
ICAM1,4.107993282,2.00E-22
STRN4,-0.11700103,0.678626985
MUL1,-0.512820918,0.030025721
TFAP4,-0.321894753,0.829476363
PDCD7,-0.822924685,0.026005682
SPG21,-0.472200083,0.121443826
DNAJB11,-0.33796774,0.010759237
LEPREL1,-0.134666497,0.33521327
GOLGA3,-0.188447092,0.551213206
PABPC4,-0.273122976,0.00084239
MCOLN1,0.67580449,0.312211311
USP48,-0.291385729,0.118448658
PDPR,0.104617709,0.470779046
AARS,1.13194707,1.81E-05
GLG1,0.003128437,0.38773876
TNRC6A,0.415967589,0.401021585
NAT14,-0.5120778,0.052986272
EXOC1,-0.4737839,0.000620124
RBM27,0.091219642,0.736959096
OSBPL8,1.005434556,0.36010767
DTX2,-0.369895992,0.43455219
PUS7,-0.035688801,0.516052844
LAMB1,-0.660217617,0.06209668
DLD,0.095064253,0.462618971
WDR7,-0.861180657,0.003714487
TXNL1,0.309146027,0.569280692
ITGA6,0.88064327,0.02200556
MLTK,-0.135729479,0.094822148
FH,0.138267524,0.009573024
CDV3,1.360046126,0.613249895
ALKBH5,-0.156288218,0.929838758
NLRP1,-0.121916421,0.997460516
SPAG7,-0.47670104,0.554371991
ORC6,-0.096668134,0.410782033
ZC3HC1,0.048655614,0.553562657
PSME1,0.697930149,0.00126653
HAUS4,-0.008869419,0.084430671
OSGEP,-0.072664428,1.75E-05
RNF31,0.064759111,0.980919247
SCFD1,0.839993129,0.42412615
HECTD1,-0.396967953,3.03E-08
HNRNPC,0.403345577,0.665115214
RPGRIP1,-0.681033589,0.39024935
SUPT16H,0.375478834,0.149700698
TOX4,0.72777312,0.467429077
GEMIN2,0.017855396,0.270321139
TINF2,-0.568530298,0.53305985
WDR76,-1.846751018,0.019812148
SNAP23,0.089368665,0.251557309
PHGDH,-0.205557798,0.583401998
EZR,1.338900834,0.12339258
MYL6,0.031003924,0.368317087
AGO1,-0.05567013,0.156136622
CLSPN,-0.356547396,0.073549103
RFFL,-0.011398822,0.752850013
UNC13D,0.26139405,4.72E-05
DPYSL2,0.280957101,0.003639419
TGFB2,-0.602743645,0.006509207
GPATCH2,-0.053983582,0.873484904
NUP50,-0.755360795,0.062682204
CDC45,-0.153602158,0.714179097
COMT,-0.60932873,0.003707746
ECHDC1,-0.113364611,0.552083388
LRRFIP2,-0.070250031,0.000132886
XYLB,-0.522370045,0.345069596
CDC23,0.815891626,0.854890726
AAAS,-0.33460341,5.34E-05
CBX5,0.084188713,0.051828581
MSH2,-0.370225743,0.716432556
DHPS,0.147244195,0.3345107
HOOK2,3.220397266,0.039084121
ARCN1,1.145983841,0.55114907
TMEM38B,-0.300543212,0.443279032
PSMD5,-0.573975966,0.00064171
NUP188,-0.225208552,7.60E-05
CRAT,-0.754097382,0.051339988
NANS,0.51963008,0.02373583
TBC1D2,-0.26628638,0.001548843
CWF19L1,-0.649445883,0.102271071
BTAF1,0.168374608,0.01451431
IKZF5,-0.149883364,0.387453774
WAC,0.091373192,0.223238216
NUBP2,0.366695892,0.665751186
FKBP5,0.434776047,0.205882501
SRPK1,0.637168255,0.401163938
BRPF3,-1.028286336,0.046845798
HSP90AB1,0.789690045,7.37E-07
CDC5L,-1.569823318,0.000148304
ITPR3,-0.743332432,0.070538992
DSP,-0.106527632,0.00025973
SIRT1,-0.004678303,0.084753692
HNRNPH3,0.163945526,0.016958739
IFT74,0.812657539,0.027890306
ACOT7,-0.426156097,0.600264655
SH3GLB1,-0.145013992,0.010266566
SCD,0.462854633,0.162529637
TMED1,-0.054631135,0.642417167
ABLIM1,-0.355768216,0.013818917
ERMP1,0.011540314,0.819884261
RAB18,-0.11966261,0.177917454
NRP1,-0.010869891,0.819710327
PRTFDC1,-0.448042202,0.236009504
TSPAN15,0.238441941,0.196645194
FAM21A,-0.709669971,0.350228932
MYO9B,-0.646147775,0.029577176
PSMD8,1.063587907,0.694440508
SETD1A,-0.089422949,0.355349992
BCL7C,0.137153969,0.354935164
CIRBP,-0.280925965,0.119820494
ATP5D,0.988090887,0.437425851
HNRNPM,1.332679369,0.162891583
NDUFB7,0.890716068,0.006653479
TECR,0.902694868,0.805462629
TIMM13,-0.600017446,0.77488779
CDC34,-1.375093538,0.004062254
CEP170B,-0.162098367,0.511449835
POLR2E,0.370642809,0.004129226
POLRMT,-0.402663653,0.00076293
RASSF7,-0.756169467,0.016919645
TRMT2A,-1.937982501,5.59E-06
RANBP1,0.249590631,0.023484852
KLHL22,0.039623756,0.906378756
MED15,-0.701466336,1.00E-05
SNAP29,-0.016215438,0.406041561
CRKL,-0.188756204,0.001421941
LZTR1,-0.551132712,0.040830225
SMARCB1,-0.634253635,0.027544372
BCL2L13,0.444993491,0.221472043
DDT,-0.389862734,0.0495387
GSTT2,-0.124106795,0.139693798
TBC1D10A,0.496075046,0.677205276
SF3A1,0.060623062,0.012070785
GGT5,-0.282407584,0.087764695
SEC14L2,-0.111414271,0.095249902
SPECC1L,0.013131442,0.05329246
PPIL2,-0.391642257,0.272180057
SNRPD3,-0.007751653,0.182100303
PES1,0.404654609,0.140563414
MAPK1,-0.463886548,0.254269416
PPM1F,0.114962453,0.011930263
TOP3B,-0.822029951,0.017820567
DGCR14,1.053729704,0.059218281
LRP5L,-0.384372876,0.54142477
SLC25A1,-0.376722626,0.689410533
GGA1,0.576761116,0.282234956
SH3BP1,-0.896837637,0.319787525
LGALS1,0.882624232,0.05310803
TRIOBP,-0.643134578,0.02274058
TFIP11,-0.022990559,0.195939423
GCAT,-0.440752464,0.207844688
ANKRD54,-0.548402179,0.010214021
EIF3L,0.079329163,0.002527096
NHP2L1,1.587439393,0.002047373
MICALL1,-0.350471752,0.001567113
POLR2F,-0.342470569,0.981718328
CCDC134,0.486532512,0.402430044
TTC28,1.104308242,0.23010916
DDX17,0.9308692,0.123543137
TCF20,-0.059978185,0.537071649
TOMM22,0.276525537,0.784637386
RTCB,1.44119812,0.25760937
FBXO7,-0.412967778,0.258562128
GTPBP1,0.812139256,0.454643437
POLDIP3,0.166317535,0.075767035
TIMP3,0.637661491,0.833373787
PPP6R2,0.244479947,0.80144345
SBF1,-0.472041379,0.789174336
SUN2,-1.271137256,0.866708428
CYB5R3,-0.564579006,0.003246141
LMF2,0.119310533,0.383901617
PACSIN2,0.512909582,0.247699871
AP1B1,-0.110163553,0.023756936
HMGXB4,-0.126404117,0.547740117
TOM1,0.285573135,0.444700035
HMOX1,-0.23036154,0.679944383
MCAT,0.316722401,0.854459361
THOC5,0.276403285,0.725310134
MCM5,0.285964071,0.106428931
TSPO,0.432698485,0.932216216
TTLL12,-0.078672818,0.002099424
RPL3,0.056950439,0.256309815
ZMAT5,0.137610683,0.531788991
RBFOX2,0.493031038,0.368194795
TAB1,-0.131949078,0.913230749
ASCC2,0.166662542,0.387152957
MTMR3,-0.613142756,0.229752154
MIEF1,-1.395657997,0.248281306
MIEF1,-0.19091285,0.791010452
MYH9,0.789496533,0.002719274
SAMM50,0.238529441,0.008120222
TXN2,-0.612455211,0.027611222
EIF3D,0.163359342,0.01265583
TNRC6B,-0.739486514,0.01250636
ST13,0.30793185,0.946328606
RBX1,-0.841626224,0.071007571
EP300,-0.198187482,0.37399805
RANGAP1,1.084896764,6.82E-05
ZC3H7B,-1.476367373,0.169305982
PHF5A,-0.072842134,0.15336818
ACO2,-0.614049974,0.000507148
POLR3H,-0.099875511,0.719663432
PMM1,0.85220618,0.130662737
DESI1,-0.549673744,0.007066663
FKBP3,-0.420777369,9.62E-06
SDR39U1,-0.368117578,0.390593879
PRMT5,-1.497302483,1.72E-09
AP4S1,-0.512793581,0.454209921
POLE2,-0.616061737,0.126876437
NIN,1.354421558,0.822931303
PYGL,0.703959088,0.00062756
PSMC6,-1.192575488,3.55E-05
GNPNAT1,-0.054468797,0.27068756
DDHD1,-0.928949129,0.003001565
CNIH1,-0.014740006,0.8297111
ATP6V1D,0.684535833,0.829082937
PLEK2,0.325259712,0.624385811
PSMA3,0.930189479,0.385357467
VTI1B,-0.531709781,0.08799215
TIMM9,0.227449429,0.293388946
GSTZ1,0.269983648,0.233054821
KIAA0586,-0.636392068,0.422041235
TMED8,-1.269022743,0.114173288
AHSA1,-0.542086167,0.012188089
DAAM1,0.083539763,0.591116679
SPTLC2,0.701159185,0.232357551
LGMN,0.84258655,0.005580088
ALKBH1,-0.226042886,0.574723687
SNW1,1.635979991,0.123109531
ITPK1,0.457597253,0.380039309
DHRS7,0.175730001,0.591511214
PPM1A,0.024832689,0.017735035
SIX4,-0.561264316,0.171613282
CEP128,1.14573962,0.118460608
ERH,1.04548831,0.569045805
SRSF5,1.131486671,0.693213061
EIF5,0.250804751,9.95E-05
DICER1,-0.323228764,0.033358993
ZFYVE21,-0.338611534,0.561326445
MTHFD1,-1.025979349,0.120992722
ZC3H14,-0.717479228,0.180102788
TELO2,-0.169477271,0.034715508
GSKIP,-0.767418397,0.015237129
VRK1,0.016345521,1.66E-05
PSMC1,0.661548479,0.093496715
SMEK1,-0.215247894,0.411272277
PSMB5,-0.417688622,0.000123493
YY1,1.518754887,0.110626424
ACIN1,1.163878992,0.210001668
TRIP11,1.346942023,0.490296503
APEX1,0.826385596,0.050000974
PABPN1,0.049188258,0.043078677
ARHGAP5,0.166209174,0.065314231
CINP,-0.001466476,0.806684443
SRP54,0.980385176,0.486020432
CHD8,-0.126825902,0.469191583
PCK2,-0.243332809,0.544381598
DCAF11,-0.068555116,0.78211189
PSMA6,0.353657003,0.176103255
NFKBIA,-1.006300785,0.251020606
PSME2,2.391950712,4.05E-08
BRMS1L,-0.408699516,0.174707367
TM9SF1,0.328843665,0.681243869
SEC23A,1.155763196,0.406730614
GMPR2,0.286257322,0.848135323
PNN,-0.191628399,0.011189095
RABGGTA,0.625387336,0.625722877
PCIF1,0.022298856,0.209416855
GSS,0.308898281,0.348019186
TRPC4AP,-0.635411778,0.195692386
PYGB,-0.102764341,4.31E-06
ABHD12,0.106345634,0.38449692
PROCR,-0.160004632,0.366109255
GINS1,-0.898665802,0.188660357
CD40,-0.47417189,0.86648804
UQCC1,-0.14306021,0.649335068
ZMYND8,0.879964549,0.483423839
NDRG3,-0.11420417,0.025811148
C20orf24,0.42821335,0.847325881
NFATC2,0.216681905,0.001686629
STK4,-0.714878812,0.01059937
ADNP,0.956741865,0.605630996
PFDN4,0.432988688,0.489861604
CSTF1,-0.157119077,0.001603335
RAE1,-0.37409086,0.007886511
TPD52L2,1.200469013,0.084318446
DNAJC5,0.960576179,0.025313183
NELFCD,-0.229904609,0.021610059
CTSZ,0.218636523,0.620861246
PRPF6,-0.396488828,0.566749543
MTG2,0.049739542,0.765407603
PSMA7,0.921791195,0.407530966
MRGBP,-0.617839636,0.005391427
DIDO1,1.191388955,0.771171547
GID8,0.238682425,0.062019085
ARFGAP1,-0.132173851,0.257694362
EEF1A2,-0.172602663,0.115208122
GMEB2,0.420582964,0.834803574
C20orf27,0.113897826,0.781575827
ARFRP1,0.690460571,0.331297946
CSNK2A1,-1.782712742,0.008655975
CDS2,-0.307944746,0.368908791
HM13,0.322550646,0.159833255
SEC23B,-0.046955536,0.959710882
FERMT1,0.037686051,0.839249275
MYL9,0.369464147,0.750717738
TM9SF4,0.405099231,0.027481364
CRNKL1,-0.205205635,0.17664471
POFUT1,0.554648318,0.03278027
SAMHD1,1.141577457,4.14E-12
KIF3B,1.224489608,0.870295071
NOP56,-0.000785896,0.780176341
MANBAL,-0.013420843,0.95612288
IDH3B,0.427720753,0.334035186
MAPRE1,0.104475988,0.018610706
JAG1,0.235565635,0.076843322
CDK5RAP1,0.372782416,0.425141051
TTI1,-0.14251073,0.129894812
RPRD1B,1.034868868,0.757082806
CHMP4B,1.608642914,0.087409524
CST3,1.023315562,0.00418364
CST4,0.332507765,0.35617951
ACTR5,0.209157211,0.071112529
AHCY,0.846690763,0.025207493
FAM83D,-0.070923139,0.788281269
DHX35,-0.26394038,0.06543622
DNTTIP1,-0.069841632,0.899675448
PIGU,-0.464074516,0.059882156
ACOT8,0.363831566,0.910199602
APMAP,-0.064941203,0.96038313
ADNP2,0.596482223,0.427432479
USP14,1.265157592,0.165048735
VAPA,1.078938957,0.943205247
LPIN2,-0.145922167,0.634868403
SMCHD1,1.36918715,0.053166486
MYL12A,-0.647636789,0.015499653
CEP76,-0.238959723,0.115099255
CEP192,-0.190816895,0.608224008
RNMT,-0.838503608,0.01288739
MIB1,0.245304258,0.513402812
RIOK3,0.292855199,0.466686682
EEA1,0.641596368,0.074526757
NDFIP2,-0.291294211,0.552204961
FNDC3A,0.164137286,0.669760197
KLF5,-0.963080583,0.225300797
STK24,0.212093738,0.459113921
DNAJC3,-0.769069053,0.357528632
UGGT2,-3.848832711,0.047434534
ARHGEF7,-0.847892817,9.93E-05
PARP4,0.83182576,0.011567812
SUPT20H,-0.728470139,0.08887211
MRPS31,0.270280524,0.220019726
SLC25A15,-0.57218588,0.01034515
KPNA3,0.535545595,0.030044264
VWA8,-0.48075129,0.363476095
KATNAL1,-0.30952644,0.352377623
INTS6,0.163492798,0.710309309
TSC22D1,0.878740596,0.068413491
CLN5,-0.057062746,0.802309419
MGRN1,0.356155243,0.25433643
TRADD,-0.573613901,0.002613865
MAPK3,0.699376355,0.778128334
PHKB,-0.076246903,0.81089683
NUTF2,-0.395292493,0.346748485
NUP93,-0.366579314,0.024408593
CENPT,0.395794837,0.270235998
NFAT5,-0.793313523,0.099943908
LONP2,0.01992838,0.96778705
ARL2BP,-0.756737359,0.079557027
DHODH,0.357692304,0.78324233
CTCF,0.062497492,0.941672626
ACD,-0.356486824,0.308847372
POLR2C,0.216006776,0.164770336
CYB5B,0.17794974,0.290825333
PSMD7,0.516810888,0.000790018
SETD6,-0.31070477,0.585083916
VAC14,-0.550348059,0.030547133
TANGO6,-0.141806812,0.540973251
COG4,-0.330690686,0.557588558
SLC7A6OS,-0.456752934,0.186922934
SLC7A6,0.588794459,0.383282352
MON1B,-0.477391464,0.00266777
CMC2,1.189783072,0.99414948
MPG,0.240897563,0.403783209
HSDL1,0.313998272,0.880383137
TAF1C,0.088240379,0.956278424
NAGPA,-0.334386088,0.618560555
COTL1,0.835291991,0.002911618
USP10,0.052627334,2.67E-05
TSC2,-0.465982559,0.037786061
ABCC1,-0.397191336,3.72E-05
NOMO3,0.619978712,0.852378674
NARFL,-0.030000973,0.855253767
MTHFSD,0.109392573,0.803312013
CLCN7,-0.100114451,0.666736563
SLC7A5,-0.055634737,0.625649516
STUB1,-0.32228934,0.655729549
NUBP1,-0.064160285,0.59901311
UBE2I,-0.515790526,0.000206574
CAPN15,-0.21354756,0.063199391
GSPT1,-0.109920638,0.000168411
UBFD1,-0.070410305,0.585654461
EARS2,-0.456871116,0.096604415
TCEB2,0.244484023,0.509308797
GGA2,-0.447133297,0.033013341
CPPED1,0.970651489,0.891140395
HMOX2,-0.824708506,0.021021015
DNAJA3,-0.142662873,0.159376064
PYCARD,0.299115125,0.384900564
MAZ,0.275288527,0.341785989
STX4,0.669262494,0.755888839
CDIPT,-1.243273292,0.278258727
BCKDK,-0.857784702,0.001519489
KAT8,0.26205959,0.685929991
NOMO1,0.387811004,0.175906378
CCP110,-0.522219558,0.142512659
C16orf62,-0.148859609,0.185067664
RNF40,-0.467871897,0.079209547
KNOP1,-0.188537159,0.255135083
AAGAB,-0.383413263,0.305740642
LACTB,-0.792868692,0.04755792
CORO2B,-0.144639212,0.80082924
CSK,-0.091103869,0.458587484
TRIP4,0.077667909,0.12009902
CD276,0.672561387,0.211422184
FAH,0.503188328,0.236710907
RPAP1,0.010912148,0.423166536
EHD4,-0.006656626,0.161791852
TMEM87A,0.453556598,0.110638865
DTWD1,-0.209983417,0.580949607
GABPB1,1.071225558,0.306999981
TJP1,-0.040777613,0.347938014
DNAJC17,0.258689616,0.463997914
EIF3J,0.015509625,0.068304135
SPG11,-0.130367473,0.361687623
VPS18,0.423079988,0.888809694
BLOC1S6,-1.477596234,0.089666066
MYEF2,-0.456826081,0.539027885
ZDHHC2,-0.023029303,0.447996594
ZFAND1,-0.049418008,0.318155067
CA2,-0.655533742,0.00134726
INTS9,-0.285213753,0.482709678
RIPK2,0.414364178,0.118436495
NBN,-0.024108839,0.218012978
DECR1,-0.163115264,0.208534854
IMPAD1,0.18099205,0.836404591
POP1,0.06960076,0.878295107
IKBKB,-1.843295206,0.328724605
PLAT,1.215372768,0.001049882
JPH1,-0.419711338,0.232720888
STK3,0.00016838,0.621333388
GDAP1,-0.712907687,0.451745778
RAB2A,-0.168094884,0.005955359
EIF3E,1.539074904,0.055014854
EMC2,-1.419529068,0.021464176
NDRG1,1.830918057,9.72E-05
ZC2HC1A,0.3403518,0.408552566
ARMC1,-0.862001611,0.059944286
TRPS1,0.404955489,0.186916487
SPAG1,-0.04196496,0.202338284
CHRAC1,-0.300829288,0.808635768
SNX16,0.327928243,0.141169322
UBR5,0.34196872,0.019764011
GSDMD,1.366440683,0.223969767
TSTA3,0.343837554,0.215524956
PYCRL,0.128957597,0.184861171
EEF1D,1.326248259,0.637236935
SH2D4A,-1.217178806,0.001986092
ERI1,1.007475264,0.168321285
SLC39A14,0.11945186,0.771668579
MTMR9,-0.35449047,0.161758604
DCTN6,0.093388755,0.354475809
GSR,0.096447984,0.144218587
TNFRSF10A,-0.835707274,0.000164302
UBXN8,-1.65196646,0.085746298
PPP2CB,0.2526744,0.740188971
ERICH1,-0.53904842,0.076814033
TUSC3,-0.419993345,0.729450618
ARHGEF10,0.055175734,0.030742121
KLHDC4,-0.599812431,0.045029136
MCM4,-0.744096978,0.09390315
KCTD9,-0.866044775,0.025082282
ASAH1,0.760850771,0.438281944
BNIP3L,0.348051684,0.36628713
MAN2B1,-0.140884064,0.091186585
KCNN4,1.543259566,0.383378342
NUCB1,0.85152367,0.001161643
GYS1,-0.134121394,0.003639779
ECH1,0.08603352,0.12529761
HNRNPL,-0.771551893,0.681868489
NFKBIB,-0.830960523,0.23735031
SARS2,-0.012544597,0.500442102
SNRNP70,1.229595639,0.008402806
CLPTM1,0.092721108,0.432734748
CLASRP,0.548700302,0.324917838
PPP1R37,-1.221478897,0.006809864
FCGRT,0.222335507,0.810682471
PIH1D1,-0.314020725,0.006544838
ARHGEF18,-1.410431593,8.09E-05
PPP1R13L,1.46501943,0.515140464
ERCC2,-0.468847578,0.824160443
RNASEH2A,0.154442882,0.101134691
SF3A2,0.242029568,0.834895575
TRMT1,-0.902608786,0.0003047
STX10,0.17997477,0.475430543
TBC1D17,-0.595588571,0.684386476
AES,-0.175385773,0.285758372
SGTA,0.073783058,0.095245222
MED25,-0.285399807,0.692964946
C19orf53,0.605606416,0.38658825
TIMM44,-0.460040757,4.87E-05
CCDC61,-1.087662206,0.152790202
ASF1B,0.195097407,0.701953937
FAM32A,-0.435745844,0.8201783
PPP6R1,-0.579841964,0.000203861
MED26,-0.293018187,0.427192684
AKAP8,0.155711344,0.09954899
ILVBL,0.549642734,0.033721647
SYDE1,-0.457568077,0.002307727
POP4,-0.301837719,0.221582373
URI1,-0.044857803,0.178656318
PDCD5,-0.185907383,0.180888988
ANKRD27,0.400714707,0.170321132
RPS16,-0.072086395,0.000176585
TIMM50,-0.574430334,0.00104889
FBL,1.27947886,0.020231844
GPI,0.520651838,0.001048508
AKT2,0.022830306,0.166626309
PLD3,-0.006203584,0.592893252
NUMBL,-1.441328645,0.04810436
CCDC94,-0.821702466,0.007727745
TBCB,0.939855367,0.825378217
POLR2I,-0.705719175,0.483807533
SLC1A5,-0.146946351,0.359233481
PRKD2,-0.366083107,0.710524824
CACTIN,-0.091095913,0.018580183
CCDC9,0.141012244,0.441122929
HNRNPUL1,-0.25696638,0.359808404
DENND3,-0.111060482,0.948074863
ATP5SL,0.042453665,0.539497305
PLIN3,-0.298771175,0.183700998
MRPL4,-0.91594512,0.004341613
RPS19,-0.527495133,0.004877892
GLTSCR2,1.35713599,0.103412708
ICAM5,1.366060086,0.287050267
ETFB,-0.011862702,0.154284296
BABAM1,-0.805259479,0.001834029
TYK2,-0.551951315,0.048397174
CDC37,-0.136640937,0.010246604
NAPA,1.494678852,0.540745434
RABAC1,-0.264977995,0.248844049
PTPRS,0.605196372,0.001986568
CYTH2,0.514098505,0.419538379
GRWD1,-0.462699551,0.001258657
CARD8,-0.051327576,0.663508189
LIG1,0.260229058,0.086967289
TMEM205,1.587588918,0.006365646
BCAT2,-1.216805425,0.097096982
PPP2R1A,-0.459690623,2.17E-05
TNPO2,-0.325041157,0.009577388
GCDH,-0.242168363,0.678917499
DNASE2,0.276598843,0.647599033
LENG1,0.270388044,0.27065428
PRPF31,0.770906442,0.010263022
TFPT,0.118135652,0.601872637
RPL18A,0.339084057,0.375181605
ISYNA1,-0.778864708,0.469350047
